set	chromosome	valid	linkage.map.length	linkage.map.length.correctedCh	linkage.map.length.correctedHW	phys.map.length	nb.markers	density.markers.cM	density.markers.bp	marker.interval.cM	largest.gap.cM	marker.interval.bp	chrwide.rate	map.coverage	rejected.rate	mean.recrate	median.recrate	sd.recrate	max	cv.recrate	gini	span	species	centromeric_index	peripherybias_ratio	peripherybias_mode	brokenstick_pvariance	genecount	centromere_position_estimated	centromeric_index_position_oriented
Mangifera_indica_Luo2016	11	TRUE	141.186	142.392717948718	142.392717948718	13557297	235	1.66447098154208	1.73338387438145e-05	0.603358974358974	7.41000000000001	57521.1923076923	10.5030315370916	0.964169004464628	0.00423728813559322	10.5583603661334	9.88958828785426	6.17354830337592	29.989846578988	0.58470710311972	0.322338183394727	0.2	Mangifera indica	NA	0.915384556046709	6	0.000990320519099869	NA	11.8455170757576	NA
Mangifera_indica_Luo2016	5	TRUE	205.693	206.467738229755	206.467738229755	21034535	532	2.58637872946576	2.52917404639561e-05	0.387369114877589	8.101	39591.7532956685	9.8156549802387	0.994331084554157	0	9.82237933086674	10.7207200815143	6.66325614443842	25.2862611809364	0.678374955801106	0.38508668865957	0.2	Mangifera indica	NA	1.23680015354724	20	0.0117515741918858	NA	5.41798628787879	NA
Mangifera_indica_Luo2016	20	TRUE	133.93	135.236634146341	135.236634146341	12291872	206	1.53811692675278	1.67590420726802e-05	0.653317073170732	13.799	59219.0097560976	11.0021186477	0.953867327708258	0.00483091787439614	11.0730422584547	10.7213984079202	8.8094631116453	27.2566712004355	0.795577485032979	0.452736790295624	0.2	Mangifera indica	NA	0.352852216022011	8	0.0140598006279276	NA	3.78688985858586	NA
Mangifera_indica_Luo2016	6	TRUE	170.573	171.994441666667	171.994441666667	18646380	241	1.41288480591887	1.29247607310373e-05	0.710720833333333	12.696	77656.5166666667	9.22401247141089	0.940736970255114	0	9.10689427216924	9.40211432268288	4.62785695014024	17.1165147808764	0.508170712411037	0.287820622000659	0.2	Mangifera indica	NA	1.56053329726882	4	0.00363118957348683	NA	13.46683	NA
Mangifera_indica_Luo2016	1	TRUE	206.896	207.738753564155	207.738753564155	29419375	492	2.37800634135024	1.6723672749676e-05	0.421376782077393	17.809	59411.0753564155	7.06129051226121	0.991400168618356	0	6.63317291709068	7.41047964754129	4.56886918661919	15.8890937715838	0.688790906512822	0.391978564139137	0.2	Mangifera indica	NA	0.661927112853141	9	0.0117783726830079	NA	12.0351988636364	NA
Mangifera_indica_Luo2016	15	TRUE	133.046	134.164033613445	134.058176470588	14676754	239	1.79637117989267	1.62842546792022e-05	0.519668067226891	8.82700000000001	61589.6344537815	9.13404806475521	0.97247725044591	0.00829875518672199	8.4617821050495	6.81680866207697	5.36335764301006	19.5926456057984	0.633833107072034	0.360737930077818	0.2	Mangifera indica	NA	1.64702925848164	3	0.00578493578712192	NA	7.78312712121212	NA
Mangifera_indica_Luo2016	9	TRUE	167.46	168.565346534653	168.565346534653	18168005	304	1.81535889167562	1.67327122598216e-05	0.552673267326733	9.61200000000001	59436.4653465347	9.278142896518	0.973502841637707	0	9.33415393110653	10.7921756602515	4.98160569614235	20.5420703520582	0.533696544208565	0.294898357899037	0.2	Mangifera indica	NA	1.64431043970254	1	0.00654988262095785	NA	6.69830487373737	NA
Manihot_esculenta_ICGMC2015	1	TRUE	164.78	164.921929371232	164.916950904393	26762116	2323	14.0975846583323	8.68018059558519e-05	0.0709646856158484	3.63	11524.2071490095	6.16232852829697	0.999999999999431	0	5.9246778670772	5.40821364400314	2.68202622250595	11.6172388296192	0.452687265481501	0.25555738045027	0.2	Manihot esculenta	0.31	0.19326782881322	17	0.00145246800756656	2754	18.2468972727273	18.46586004
Manihot_esculenta_ICGMC2015	2	TRUE	164.22	164.460615384615	164.445377289377	24409638	1366	8.31810985263671	5.59615017641802e-05	0.120307692307692	7.84999999999999	17866.0102564103	6.73690356609866	0.999999940436312	0	6.11086168363682	6.09702109968146	4.11246170691091	15.663965462655	0.672975747090289	0.381002733110499	0.2	Manihot esculenta	0.29	0.483036668734794	4	0.00699601521744677	2273	19.355117	17.33084298
Manihot_esculenta_ICGMC2015	3	TRUE	155.6	155.834867924528	155.825856603774	22972543	1326	8.52185089974293	5.77210803349024e-05	0.117433962264151	5.97	17258.9433962264	6.78313483203725	0.999999960370886	0	6.48373368547535	7.43889807776437	4.22586379084482	13.6677143667673	0.651763936620571	0.373574549592554	0.2	Manihot esculenta	0.34	0.111982216478025	12	0.00511310057190366	2133	11.9503632777778	15.16187838
Manihot_esculenta_ICGMC2015	4	TRUE	148.73	148.93401920439	148.891961591221	21741191	1459	9.80972231560546	6.71076391353169e-05	0.102009602194787	18.41	14873.2791495199	6.84838110254497	0.999999996984333	0	5.59087314008006	2.13012666291009	6.24448974498907	22.277110580628	1.11690778676829	0.592589099928574	0.2	Manihot esculenta	0.46	0.514029488743333	5	0.0191497128824931	1662	6.91765168181818	10.00094786
Manihot_esculenta_ICGMC2015	5	TRUE	146.87	147.091023325809	147.091023325809	23184023	1330	9.05562742561449	5.73670928466556e-05	0.110511662904439	6.11999999999999	17433.8517682468	6.34449954288817	0.999999986373574	0	6.4081327623649	4.96108741183299	5.58690602672493	16.6902231689966	0.871846173277956	0.490923049373684	0.2	Manihot esculenta	0.28	0.247692830311386	7	0.0104512925506791	2085	13.9338320050505	16.69249656
Manihot_esculenta_ICGMC2015	6	TRUE	144.73	144.928124572211	144.926331279945	22360442	1462	10.1015684377807	6.53833229235809e-05	0.0990622861054073	3.42	15288.0013689254	6.48137148988134	0.999999998317755	0	6.56945432001366	6.49833820889642	2.65284271117078	13.0374455665748	0.403814773943853	0.221501639594393	0.2	Manihot esculenta	0.49	0.460736462745932	5	0.00154398707674986	1795	11.6319471010101	11.40382542
Manihot_esculenta_ICGMC2015	7	TRUE	141.96	142.29520661157	142.290342384888	18947614	848	5.97351366582136	4.47549754813456e-05	0.167603305785124	6.73	22325.3565525384	7.5096707366367	0.999993521537418	0	7.58211561441315	8.31769347077987	3.89763770512456	15.3070359993608	0.514056749242306	0.293731284857564	0.2	Manihot esculenta	0.41	0.865406052398209	10	0.0251817757523284	1440	9.28241695959596	7.76852174
Manihot_esculenta_ICGMC2015	8	TRUE	137.48	137.707052023121	137.705763831544	23157923	1212	8.81582775676462	5.23362997622887e-05	0.113526011560694	7.21000000000001	19110.8967795211	5.94637799907808	0.999999977987503	0	5.84125925716134	5.64432074038389	3.91707615803116	19.7207852979689	0.670587622562524	0.349621241330269	0.2	Manihot esculenta	0.36	0.00735254630920918	9	0.00201224504784579	1744	2.22222493434343	8.33685228
Manihot_esculenta_ICGMC2015	9	TRUE	137.35	137.577777777778	137.5735986733	20754194	1207	8.78776847469967	5.81569199940985e-05	0.113888888888889	6.01000000000001	17133.7495854063	6.62871314941453	0.999999976716874	0	6.54546894741173	7.46711562091248	3.73094413171935	12.7354121202906	0.570004099277665	0.32452007322086	0.2	Manihot esculenta	0.26	0.131340493462382	9	0.00404010079933453	1891	9.11926706060606	5.39609044
Manihot_esculenta_ICGMC2015	10	TRUE	133.31	133.57398019802	133.562376237624	20248057	1011	7.58382716975471	4.99307168090252e-05	0.131990099009901	5.58	20046.0613861386	6.59630582023864	0.999999741314899	0	6.07236474993238	6.0590753933726	3.58111808635729	15.5372044217073	0.589740279748045	0.329184872734665	0.2	Manihot esculenta	0.36	0.316138086327501	9	0.00134425042397204	1539	8.6923477020202	7.28930052
Manihot_esculenta_ICGMC2015	11	TRUE	132.16	132.358886380737	132.357938299473	20820161	1330	10.0635593220339	6.38803897818081e-05	0.0994431903686983	2.56	15661.4973664409	6.3572005182608	0.999999998184888	0	6.32227038574811	7.15613219869297	2.92781002774355	11.05321095302	0.463094719002136	0.257265705998059	0.2	Manihot esculenta	0.5	0.179901558693245	5	0.00105049440653038	1655	8.9379479040404	10.4100805
Manihot_esculenta_ICGMC2015	12	TRUE	128.85	129.148955916473	129.147795823666	22726226	863	6.697710516104	3.79737489189802e-05	0.149477958236659	10.09	26322.7343387471	5.68276474165424	0.999998477902184	0	5.66147804535168	5.57061761250798	3.82102725751819	14.4578897198181	0.674916908077638	0.382407884322589	0.2	Manihot esculenta	0.33	0.00774765973915883	7	0.00301469182047478	1595	14.5769227373737	15.22657142
Manihot_esculenta_ICGMC2015	13	TRUE	125.09	125.379560185185	125.379560185185	20160861	865	6.91502118474698	4.29049136343929e-05	0.144780092592593	4.91999999999999	23152.8321759259	6.2189586141775	0.999999014426734	0	6.41322488313943	5.89671572995418	4.47566135934016	20.2181196511874	0.697879996553188	0.378774670266765	0.2	Manihot esculenta	0.27	1.19468987323805	12	0.00306558061594954	1558	9.87678543939394	5.44343247
Manihot_esculenta_ICGMC2015	14	TRUE	120.26	120.43882527881	120.43882527881	17825187	1346	11.192416431066	7.55111292801585e-05	0.0894126394052045	11.74	13239.9204460967	6.75666545763646	0.999999999810159	0	6.55505219594152	5.02204301283856	7.49913537213105	30.3514599838792	1.14402374656514	0.582040411522275	0.2	Manihot esculenta	0.47	0	17	0.0123161466695	1747	8.55248871212121	8.37783789
Manihot_esculenta_ICGMC2015	15	TRUE	117.89	118.042411118293	118.042411118293	20162180	1548	13.1308847230469	7.67774119663647e-05	0.0762055591467356	2.56	13031.8907563025	5.85464523768231	0.999999999996068	0	5.89739161906632	4.90525978802343	3.09874474101016	12.2508543605727	0.525443270715123	0.298248876505241	0.2	Manihot esculenta	0.21	0.812662444884529	20	0.00381369833931438	1931	15.1725495959596	15.9281222
Manihot_esculenta_ICGMC2015	16	TRUE	117.13	117.384907508161	117.38231773667	18839600	920	7.85452061811662	4.88333085628145e-05	0.127453754080522	5.70999999999999	20497.9140369967	6.23061624114473	0.999999849460637	0	6.20107758078988	4.95157702613935	4.1538374373509	13.5494620570534	0.669857356763112	0.382665338927652	0.2	Manihot esculenta	0.43	0.0521085139641573	10	0.00419756861166285	1386	7.32651111111111	8.101028
Manihot_esculenta_ICGMC2015	17	TRUE	104.95	105.165724563207	105.164141829394	20523211	974	9.28060981419724	4.74584605693524e-05	0.107862281603289	7.48	21024.6988694758	5.12415634324442	0.999999991311101	0	5.08358445879407	5.52173538306148	3.35513668430906	10.8424564489892	0.659994283857137	0.376835247441072	0.2	Manihot esculenta	0.47	0.0512890441378342	10	0.00761002231730706	1247	9.22507969191919	9.64590917
Manihot_esculenta_ICGMC2015	18	TRUE	90.99	91.1698221343873	91.1691304347826	17887629	1013	11.1330915485218	5.66313176553472e-05	0.0899110671936759	8.46	17673.8507905138	5.09676997632177	0.999999999786243	0	4.97720951531515	4.8190803908067	4.87397012560565	19.9543891596558	0.979257576079161	0.531675971008134	0.2	Manihot esculenta	0.43	0	20	0.01454320943693	1466	13.460892530303	10.19594853
Momordica_charantia_Mastumura2020	1	TRUE	141.426	144.833855421687	144.819253012048	24290055	84	0.593950193033813	3.45820542604782e-06	1.70392771084337	14.891	289639.204819277	5.96208007812449	0.695139317697919	0	5.99531221038175	6.69130963130702	4.59982166349324	13.2995333014004	0.76723638437511	0.433844887980413	0.3	Momordica charantia	0.5	0	20	0.0168720972885405	NA	5.27511295454545	12.1450275
Momordica_charantia_Mastumura2020	2	TRUE	141.426	144.833855421687	144.819253012048	24040054	84	0.593950193033813	3.4941685239143e-06	1.70392771084337	14.891	289639.204819277	6.02408185156523	0.695139317697919	0	5.99498900199593	6.68432611847786	4.58524638197235	13.3096116498728	0.764846504379868	0.432978572030017	0.3	Momordica charantia	0.48	0	20	0.00248217270141635	NA	21.0046936464646	12.50082808
Momordica_charantia_Mastumura2020	3	TRUE	103.663	107.982291666667	107.87275	23722618	49	0.47268552907016	2.0655393093629e-06	2.15964583333333	16.468	482762.854166667	4.54725317416484	0.611464625062809	0	4.45567543715843	2.56510768185918	4.14153015766668	12.5657894766977	0.929495475170405	0.517151323415455	0.3	Momordica charantia	0.5	1.14704586441757	15	0.0248185973920388	NA	9.94432976767677	11.861309
Momordica_charantia_Mastumura2020	4	TRUE	182.074	185.16	185.16	29100084	119	0.65358041235981	4.08933527477103e-06	1.543	17.465	243644.771186441	6.36286823089583	0.729412788652703	0	6.4899867695444	7.45507677724452	3.59410648723194	10.7044683806702	0.553792575371345	0.308853309134335	0.4	Momordica charantia	0.47	1.62373487701643	1	0.00310180611163405	NA	12.1985200606061	13.67703948
Momordica_charantia_Mastumura2020	5	TRUE	118.883	121.214039215686	121.214039215686	24659950	103	0.866398055230773	4.17681301056977e-06	1.16551960784314	5.476	230489.696078431	4.9154211267941	0.823210604443507	0	4.93178767412254	4.69869611297906	3.8622900612355	13.2381168318315	0.783141999705548	0.443631048927195	0.2	Momordica charantia	0.5	NA	6	0.0120728216608897	NA	13.8245174242424	12.329975
Momordica_charantia_Mastumura2020	6	TRUE	206.369	208.84048502994	208.821131736527	33029801	168	0.814075757502338	5.08631583944451e-06	1.23574251497006	11.512	197483.832335329	6.32220374977515	0.803707918053265	0	6.43428619196185	7.18438963790404	3.35733518940033	10.6686301380777	0.52178828998849	0.289776152892841	0.2	Momordica charantia	0.47	1.23547460423	5	0.00536495480476579	NA	17.5158035606061	17.50579453
Momordica_charantia_Mastumura2020	7	TRUE	77.815	79.9765277777778	79.8753333333333	20793507	73	0.938122469960805	3.51071130040738e-06	1.08076388888889	11.512	279770.916666667	3.84135938845397	0.846835832084229	0	3.78732518686896	2.17884922679454	4.45318047776434	17.7329843769528	1.1758114917631	0.604662570282734	0.3	Momordica charantia	0.41	3.29448999736073	2	0.0225426583837273	NA	13.3372494393939	12.26816913
Momordica_charantia_Mastumura2020	8	TRUE	186.76	190.218518518519	190.145518518519	35308276	109	0.583636753052045	3.08709493490988e-06	1.72925925925926	18.682	326465.509259259	5.38529602857184	0.688785690516454	0	5.3013050402379	5.18910977215762	3.59041502015937	12.7411419530054	0.677270029343236	0.383408883893111	0.25	Momordica charantia	0.41	1.12687721126301	5	0.00853130767377705	NA	16.9408394949495	14.47639316
Momordica_charantia_Mastumura2020	9	TRUE	185.978	188.69300729927	188.625167883212	31868448	138	0.742023250061835	4.33030187099165e-06	1.35750364963504	9.402	228601.802919708	5.91886896667235	0.773281586373313	0	5.95139054664088	6.13459507355302	4.10368572080922	15.0063965565256	0.689533931381037	0.393971404410351	0.2	Momordica charantia	0.5	0.501380899208475	6	0.011077120376855	NA	16.578031030303	15.934224
Momordica_charantia_Mastumura2020	10	TRUE	98.105	101.672454545455	101.495981818182	22954890	56	0.570816981805209	2.43956734273177e-06	1.78372727272727	10.875	412816.163636364	4.42154076182381	0.680703124127357	0	4.26241019791391	4.98128249232011	3.11916546158079	9.12459604303749	0.731784440434043	0.416816082333789	0.3	Momordica charantia	0.5	0.478644088158435	13	0.0103340127537042	NA	15.1873262121212	11.477445
Momordica_charantia_Mastumura2020	11	TRUE	109.203	112.669761904762	112.352682539683	21812511	64	0.58606448540791	2.93409594154474e-06	1.73338095238095	22.984	343849.365079365	5.15083671658355	0.690293118021874	0	4.69278037411407	3.84292655104464	4.20043723291904	13.6428376705859	0.895084981195615	0.50274732167351	0.3	Momordica charantia	0.44	0.235339504346841	19	0.0130745187459561	NA	16.8551221363636	12.21500616
Nelumbo_nucifera_Gui2018	1	TRUE	296.5799277	297.690713946067	297.640661388539	218903905	535	1.8038982076399	2.44399477478485e-06	0.530366844269663	20.9452427	388492.43258427	1.35968639476093	0.972888476369987	0.0743944636678201	1.37227277114083	1.37706712087603	0.529950162050841	2.89244415002722	0.386184272686741	0.211284601911075	0.2	Nelumbo nucifera	0.23	0.925354222724234	18	0.001124036245821	NA	177.997619722222	168.55600685
Nelumbo_nucifera_Gui2018	8	TRUE	66.95413588	67.7910625785	67.3855863675	56517856	161	2.40463113867313	2.84865724559686e-06	0.41846334925	3.71773329	348497.10625	1.19228844009051	0.991846127223922	0.0122699386503067	1.20174628987213	1.27050415660398	0.606773652975686	2.2053737130013	0.504909944877176	0.289708930675175	0.25	Nelumbo nucifera	0.41	1.29970171251591	20	0.0033163767954545	NA	39.1057892525253	33.34553504
Nelumbo_nucifera_Gui2018	4	TRUE	129.2782056	130.250222183459	130.250222183459	93945795	267	2.06531331991198	2.84206440533075e-06	0.486008291729323	12.00923623	348092.511278195	1.38644015076416	0.983927196192733	0.0326086956521739	1.41491985291326	1.33086731426805	0.647347155222545	3.90754525808828	0.457515069768571	0.239374082869091	0.2	Nelumbo nucifera	0.32	0.405954397675968	8	0.00284448440440032	NA	25.1471067424242	30.0626544
Nelumbo_nucifera_Gui2018	7	TRUE	84.40126873	85.3495975921348	84.7106032046067	60761972	179	2.1208211996507	2.94592150498341e-06	0.474164431067416	6.00508199999999	339901.235955056	1.39413847866239	0.985616051754237	0.0164835164835165	1.40107643723483	1.21242630485304	0.8329484335456	5.83557541103908	0.594506060775322	0.267040925534303	0.2	Nelumbo nucifera	0.41	1.05719626306022	5	0.00192573681597339	NA	39.5873453939394	35.84956348
Nelumbo_nucifera_Gui2018	5	TRUE	105.3147461	106.153907423506	106.153907423506	85564436	252	2.39282730417179	2.945148846654e-06	0.419580661752988	10.6414113	339807.183266932	1.24063118260379	0.991651343141635	0.015625	1.2160720443697	1.08227057995044	0.428864034958126	2.41367460051436	0.352663345024439	0.196058847525023	0.2	Nelumbo nucifera	0.4	0.715960240072065	5	0.00195419098758151	NA	61.7965371111111	51.3386616
Nelumbo_nucifera_Gui2018	2	TRUE	201.2393428	202.44436880479	202.215218783503	111549759	335	1.66468442670744	3.00314409464569e-06	0.507916773053892	8.65400117	331373.916167665	1.81278041831989	0.96418429710579	0.0117994100294985	1.50393932025718	1.51085493156248	0.530813936651453	3.18887818512505	0.352949038236917	0.189542697552554	0.2	Nelumbo nucifera	0.38	1.4162396936396	1	NA	NA	80.5637148333333	69.16085058
Nelumbo_nucifera_Gui2018	3	TRUE	149.51514211	150.461440477785	150.455469379329	111779409	317	2.12018659465795	2.83594270926947e-06	0.473149183892405	10.16070993	351200.889240506	1.34600344307894	0.985597783913082	0.0216049382716049	1.34885852615119	1.42331350256143	0.688013122805362	3.2056346376151	0.510070633403287	0.285481569499495	0.2	Nelumbo nucifera	0.33	1.80152548232661	3	0.00488624535206263	NA	76.2132334090909	74.89220403
Nelumbo_nucifera_Gui2018	6	TRUE	181.720643201	183.467957077933	182.851846397596	70150079	209	1.15011699451683	2.97932665193435e-06	0.600242832216346	16.38757752	333077.4375	2.6065807623338	0.89976461300274	0.027906976744186	1.74182642470332	1.52941122919594	1.24137668330478	5.01011285872666	0.712686789968877	0.399298455966147	0.2	Nelumbo nucifera	0.39	0.517027681544863	10	NA	NA	23.0290663383838	27.35853081
Oryza_nivara_Ma2016	1	TRUE	177	179	179	42983714	178	1.00564971751412	4.14110330252058e-06	1	1	242845.836158192	4.16436792781564	0.866185321835389	0	4.07531394074366	4.1099171230641	1.3548196686796	6.96078011519506	0.332445472515518	0.18440713134278	0.2	Oryza nivara	0.47	1.19796698356876	17	0.000977641928105575	5143	17.1500677070707	20.20234558
